,Title,Rating,Price,Link,Company,4k,Refresh_Rate,OS_name,Value_Audio,source,alexa,screen_size
365,SONY 163.9 cm (65 inch) Ultra HD (4K) LED Smart Android TV,4.9,179999,https://rukminim1.flixcart.com/image/312/312/jsnjbm80/television/2/u/j/sony-kd-65x9300e-original-imafe69m4q7dxsgw.jpeg?q=70,sony,0.0,60.0, Tizen,10.0,flipkart,,
366,SONY 163.9 cm (65 inch) Ultra HD (4K) LED Smart Android TV,4.9,179999,https://rukminim1.flixcart.com/image/312/312/jsnjbm80/television/2/u/j/sony-kd-65x9300e-original-imafe69m4q7dxsgw.jpeg?q=70,sony,1.0,800.0, Android,60.0,flipkart,,
367,SAMSUNG 6 138 cm (55 inch) QLED Ultra HD (4K) Smart TV,4.3,95700,https://rukminim1.flixcart.com/image/312/312/kqse07k0/television/a/3/2/qa55q60aaklxl-samsung-original-imag4qf5sgg3mggz.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
368,SONY X90J 138.8 cm (55 inch) Ultra HD (4K) LED Smart TV,4.3,129990,https://rukminim1.flixcart.com/image/312/312/krme93k0/television/m/w/z/xr-55x90j-xr-55x90j-sony-original-imag5dfgbfftjwyc.jpeg?q=70,sony,1.0,120.0, Google TV,20.0,flipkart,,
369,SAMSUNG N4200 80 cm (32 inch) HD Ready LED Smart TV,4.3,22499,https://rukminim1.flixcart.com/image/312/312/jxf05u80/television/k/q/h/samsung-ua32n4200arxxl-32n4200-original-imafhvhc3ee66rjy.jpeg?q=70,samsung,0.0,60.0, Tizen,10.0,flipkart,,
370,Candes 102 cm (40 inch) Full HD LED Smart Android TV,4.1,18499,https://rukminim1.flixcart.com/image/312/312/krf91u80/television/v/2/d/p40s001-candes-original-imag57hshqtqzh5h.jpeg?q=70,candes,0.0,60.0, Android,20.0,flipkart,,
371,SONY 163.9 cm (65 inch) Ultra HD (4K) LED Smart Android TV,4.9,179999,https://rukminim1.flixcart.com/image/312/312/jsnjbm80/television/2/u/j/sony-kd-65x9300e-original-imafe69m4q7dxsgw.jpeg?q=70,sony,1.0,800.0, Android,60.0,flipkart,,
372,LG Nanocell 164 cm (65 inch) Ultra HD (4K) LED Smart TV,4.4,217170,https://rukminim1.flixcart.com/image/312/312/kg6vfrk0/television/5/p/z/lg-65nano91tna-original-imafwh9cmgqprryq.jpeg?q=70,lg,1.0,100.0, WebOS,20.0,flipkart,,
373,LG 123 cm (49 inch) Ultra HD (4K) LED Smart TV,4.4,120989,https://rukminim1.flixcart.com/image/312/312/k2xmd8w0/television/x/j/c/lg-49sk8500pta-original-imafm642jsbgjudg.jpeg?q=70,lg,1.0,50.0, WebOS,40.0,flipkart,,
374,SAMSUNG The Frame 2021 Series 163 cm (65 inch) QLED Ultra HD (4K) Smart TV,4.3,129990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,120.0, Tizen,40.0,flipkart,,
375,LG 164 cm (65 inch) Ultra HD (4K) LED Smart TV,4.4,84990,https://rukminim1.flixcart.com/image/312/312/kg9qbgw0/television/c/q/6/lg-65un7300ptc-original-imafwjxmsnnukkrg.jpeg?q=70,lg,1.0,50.0, WebOS,20.0,flipkart,,
376,Panasonic 80 cm (32 inch) HD Ready LED TV,4.4,27399,https://rukminim1.flixcart.com/image/312/312/television/9/p/z/panasonic-th-32c300dx-original-imaeba8np7erxgcs.jpeg?q=70,panasonic,0.0,100.0, WebOS,10.0,flipkart,,
377,LG 139 cm (55 inch) OLED Ultra HD (4K) Smart TV,4.6,141990,https://rukminim1.flixcart.com/image/312/312/khf63680/television/x/z/k/lg-oled55bxpta-original-imafxf4jurxynqxj.jpeg?q=70,lg,1.0,50.0, WebOS,40.0,flipkart,,
378,SAMSUNG The Frame 2021 Series 108 cm (43 inch) QLED Ultra HD (4K) Smart TV,4.3,63990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
379,PHILIPS 6800 Series 80 cm (32 inch) HD Ready LED Smart TV,4.1,18999,https://rukminim1.flixcart.com/image/312/312/kmns7m80/television/b/e/3/32pht6815-94-philips-original-imagfgbndmkdecg4.jpeg?q=70,philips,0.0,60.0, Linux based,12.0,flipkart,,
380,MarQ by Flipkart 165 cm (65) Ultra HD (4K) LED Smart Android TV,4.4,64999,https://rukminim1.flixcart.com/image/312/312/k2w6xe80/television/f/5/g/marq-by-flipkart-65sauhd-original-imafm59fn624etpf.jpeg?q=70,marq,1.0,60.0, Android,20.0,flipkart,,
381,SAMSUNG 123 cm (49 inch) Ultra HD (4K) LED Smart TV,4.3,179900,https://rukminim1.flixcart.com/image/312/312/j3xbzww0/television/y/g/v/samsung-49ks7000-original-imaeuyd4hgm7femp.jpeg?q=70,samsung,1.0,200.0, Tizen,40.0,flipkart,,
382,SAMSUNG The Frame 2021 Series 138 cm (55 inch) QLED Ultra HD (4K) Smart TV,4.3,93990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,120.0, Tizen,40.0,flipkart,,
383,LG 164 cm (65 inch) Ultra HD (4K) LED Smart TV,4.5,289900,https://rukminim1.flixcart.com/image/312/312/j8osu4w0-1/television/f/u/e/lg-55uj752t-original-imaeynrcmvrz7mgs.jpeg?q=70,lg,1.0,60.0, WebOS,20.0,flipkart,,
384,iFFALCON 163.8 cm (65 inch) QLED Ultra HD (4K) Smart Android TV HandsFree Voice Search,4.5,84999,https://rukminim1.flixcart.com/image/312/312/kndi4y80/television/v/x/f/65h71-65h71-iffalcon-original-imag22ghd99rxdmt.jpeg?q=70,iffalcon,1.0,60.0, Android,30.0,flipkart,,
385,SAMSUNG 138 cm (55 inch) Ultra HD (4K) LED Smart TV,4.5,60990,https://rukminim1.flixcart.com/image/312/312/kfbfr0w0/television/k/p/s/samsung-ua55tu7200kxxl-original-imafvs8yvxsz2ucy.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
386,SAMSUNG The Frame 2021 Series 125 cm (50 inch) QLED Ultra HD (4K) Smart TV,4.3,77990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
387,SAMSUNG 139 cm (55 inch) Ultra HD (4K) LED Smart TV,4.2,57900,https://rukminim1.flixcart.com/image/312/312/kfbfr0w0/television/g/u/n/samsung-ua55tu8000kxxl-original-imafvs8fq3g2tpzt.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
388,LG 123 cm (49 inch) Ultra HD (4K) LED Smart TV,4.3,78499,https://rukminim1.flixcart.com/image/312/312/jx502vk0/television-refurbished/z/2/w/u-49uk7500pta-lg-original-imafhdzzxnzzzuzh.jpeg?q=70,lg,1.0,50.0, WebOS,20.0,flipkart,,
389,SAMSUNG 139 cm (55 inch) QLED Ultra HD (4K) Smart TV,4.7,84900,https://rukminim1.flixcart.com/image/312/312/kfbfr0w0/television/z/c/g/samsung-qa55q60takxxl-original-imafvs8y58upfwrp.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
390,LG Nanocell 190 cm (75 inch) Ultra HD (4K) LED Smart TV,4.1,385101,https://rukminim1.flixcart.com/image/312/312/kg5fzww0/television/h/g/f/lg-75nano91tna-original-imafwgadavh88zrb.jpeg?q=70,lg,1.0,60.0, WebOS,40.0,flipkart,,
391,ONIDA Live Genius 2 107.95 cm (43 inch) Full HD LED Smart TV,4.1,28999,https://rukminim1.flixcart.com/image/312/312/jgv5jm80/television/z/w/w/onida-43fis-w-original-imaf5ykcnmhruczt.jpeg?q=70,onida,0.0,100.0, Android Based,16.0,flipkart,,
392,Micromax 81 cm (32 inch) HD Ready LED TV,4.3,12399,https://rukminim1.flixcart.com/image/312/312/j7gi6q80/television/7/m/z/micromax-32t8280hd-32t8260hd-original-imaexp7dceyk3g9g.jpeg?q=70,micromax,0.0,60.0, Android,16.0,flipkart,,
393,SONY Bravia A9F 164 cm (65 inch) OLED Ultra HD (4K) Smart Android TV,5.0,469999,https://rukminim1.flixcart.com/image/312/312/jpcxrww0/television/x/m/c/sony-kd-65a9f-original-imafbcdfewe32s7u.jpeg?q=70,sony,1.0,60.0, Android,98.0,flipkart,,
394,SAMSUNG The Frame 2021 Series 163 cm (65 inch) QLED Ultra HD (4K) Smart TV,4.3,129990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,100.0, Tizen,98.0,flipkart,,
395,TCL P2MUS 138.7 cm (55 inch) Ultra HD (4K) LED Smart Android TV,3.9,47499,https://rukminim1.flixcart.com/image/312/312/k2w6xe80/television/n/3/f/tcl-55p2mus-l55p2mus-original-imafm59fwr6hm8rc.jpeg?q=70,tcl,1.0,120.0, Android,40.0,flipkart,,
396,LG 164 cm (65 inch) Ultra HD (4K) LED Smart TV,4.3,87990,https://rukminim1.flixcart.com/image/312/312/kqse07k0/television/y/0/g/65up7500ptz-65up7500ptz-lg-original-imag4q3zbmruhsfg.jpeg?q=70,lg,1.0,60.0, WebOS,20.0,flipkart,,
397,LG 139 cm (55 inch) Ultra HD (4K) LED Smart TV,4.4,124999,https://rukminim1.flixcart.com/image/312/312/k2xmd8w0/television/b/q/g/lg-55sk8500pta-original-imafm642vqebeuhm.jpeg?q=70,lg,1.0,60.0, WebOS,40.0,flipkart,,
398,SAMSUNG The Frame 2021 Series 138 cm (55 inch) QLED Ultra HD (4K) Smart TV,4.3,93990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,50.0, Tizen,40.0,flipkart,,
399,LG 164 cm (65 inch) Ultra HD (4K) LED Smart TV,4.7,96999,https://rukminim1.flixcart.com/image/312/312/k1s6ljk0/television/e/k/h/lg-65um7300pta-original-imafha3ghmjzdngu.jpeg?q=70,lg,1.0,120.0, WebOS,40.0,flipkart,,
400,Dyanora 60 cm (24 inch) HD Ready LED Smart TV,4.7,9699,https://rukminim1.flixcart.com/image/312/312/ktvucnk0/television/f/x/w/dy-ld24h0s-dy-ld24h0s-dyanora-original-imag74htez8jcnyq.jpeg?q=70,dyanora,0.0,50.0, Android Based,20.0,flipkart,,
401,LG Nanocell 164 cm (65 inch) Ultra HD (4K) LED Smart TV,4.7,164999,https://rukminim1.flixcart.com/image/312/312/jy3anbk0/television/j/v/h/lg-65sm9000pta-original-imafgcrpawrszauz.jpeg?q=70,lg,1.0,60.0, WebOS,20.0,flipkart,,
402,SAMSUNG The Frame 2021 Series 125 cm (50 inch) QLED Ultra HD (4K) Smart TV,4.3,77990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,100.0, Tizen,40.0,flipkart,,
403,LG 164 cm (65 inch) OLED Ultra HD (4K) Smart TV,4.4,234990,https://rukminim1.flixcart.com/image/312/312/kjuby4w0/television/x/q/y/oled65gxpta-lg-original-imafzbfxnutpvmxw.jpeg?q=70,lg,1.0,60.0, WebOS,20.0,flipkart,,
404,SAMSUNG Series 8 123 cm (49 inch) Ultra HD (4K) LED Smart TV,4.4,129900,https://rukminim1.flixcart.com/image/312/312/jialea80/television/8/n/z/samsung-49nu8000-original-imaf64f2g5dhyyrt.jpeg?q=70,samsung,1.0,60.0, Tizen,60.0,flipkart,,
405,CloudWalker Spectra 80 cm (32 inch) HD Ready LED TV,4.3,17989,https://rukminim1.flixcart.com/image/312/312/jn0msnk0/television/f/w/6/cloudwalker-32ah22t-original-imaf7vugbqqha8yr.jpeg?q=70,cloudwalker,1.0,100.0, Tizen,40.0,flipkart,,
406,SAMSUNG The Frame 2021 Series 108 cm (43 inch) QLED Ultra HD (4K) Smart TV,4.3,63990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
407,iFFALCON by TCL 107.9 cm (43 inch) Ultra HD (4K) LED Smart Android TV with HandsFree Voice Search,4.3,36999,https://rukminim1.flixcart.com/image/312/312/kn97te80/television/p/r/s/55k71-55k71-iffalcon-original-imagfyzkdreg6swh.jpeg?q=70,iffalcon,1.0,60.0, Android,20.0,flipkart,,
408,Croma 109 cm (43 inch) Ultra HD (4K) LED Smart TV,4.5,35990,https://rukminim1.flixcart.com/image/312/312/kmp7ngw0/television/7/g/d/crel7366-croma-original-imagfjehxdcbrphs.jpeg?q=70,croma,1.0,60.0, FireTv OS 6,30.0,flipkart,,
409,LG 123 cm (49 inch) Full HD LED Smart TV,4.5,74990,https://rukminim1.flixcart.com/image/312/312/j6nxdow0/television/y/g/g/lg-49lj617t-original-imaex2zxwgshgdph.jpeg?q=70,lg,1.0,60.0, FireTv OS 6,20.0,flipkart,,
410,Panasonic 123 cm (49 inch) Ultra HD (4K) LED Smart TV,4.7,62999,https://rukminim1.flixcart.com/image/312/312/j6dxaq80/television/h/c/h/panasonic-th-49ex600d-original-imaewv9zhq5ecffz.jpeg?q=70,panasonic,0.0,60.0, Android,20.0,flipkart,,
411,Panasonic 80 cm (32 inch) Full HD LED Smart Android TV,4.2,22990,https://rukminim1.flixcart.com/image/312/312/kg9qbgw0/television/6/p/u/panasonic-th-32hs625dx-original-imafwjqwrygxbfpa.jpeg?q=70,panasonic,0.0,1500.0, Android,20.0,flipkart,,
412,Panasonic FX600 Series 139 cm (55 inch) Ultra HD (4K) LED Smart TV,4.2,69999,https://rukminim1.flixcart.com/image/312/312/jkwwgi80/television/d/h/f/panasonic-th-55fx600d-original-imaf85reshyvu5mz.jpeg?q=70,panasonic,0.0,60.0, Linux based,16.0,flipkart,,
413,SAMSUNG 138 cm (55 inch) Ultra HD (4K) Curved LED Smart TV,3.6,284900,https://rukminim1.flixcart.com/image/312/312/television/b/u/x/samsung-ua55ks9000klxl-original-imaekc8he3rcyqhh.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
414,Thomson 140 cm (55 inch) Ultra HD (4K) LED Smart TV,4.1,29999,https://rukminim1.flixcart.com/image/312/312/k02qnww0/television/r/7/w/thomson-ud9-original-imafjyarfjngvtx5.jpeg?q=70,thomson,1.0,200.0, Tizen,60.0,flipkart,,
415,Thomson 140 cm (55 inch) Ultra HD (4K) LED Smart TV,4.1,29999,https://rukminim1.flixcart.com/image/312/312/k02qnww0/television/r/7/w/thomson-ud9-original-imafjyarfjngvtx5.jpeg?q=70,thomson,1.0,60.0, Android Based,24.0,flipkart,,
416,Panasonic 80 cm (32 inch) HD Ready LED Smart TV,4.7,21195,https://rukminim1.flixcart.com/image/312/312/kt0enww0/television/5/3/b/th-32js650dx-panasonic-original-imag6ge4puftvwsc.jpeg?q=70,panasonic,0.0,60.0, WebOS,20.0,flipkart,,
417,SAMSUNG Crystal 4K Pro 163 cm (65 inch) Ultra HD (4K) LED Smart TV with Voice Search,4.3,91990,https://rukminim1.flixcart.com/image/312/312/ko1smfk0/television/1/r/d/ua43aue60aklxl-ua43aue60aklxl-samsung-original-imag2hg7b55y8xhs.jpeg?q=70,samsung,1.0,120.0, Tizen,40.0,flipkart,,
418,SAMSUNG The Frame 2021 Series 163 cm (65 inch) QLED Ultra HD (4K) Smart TV,4.3,129990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
419,"LG 139.7 cm (55 inch) Ultra HD (4K) LED Smart TV with True Cinema Experience, Unlimited Entertainment,...",3.7,60999,https://rukminim1.flixcart.com/image/312/312/kshtxu80/television/c/o/p/43up7750ptz-43up7750ptz-lg-original-imag6fwwzwqzk82e.jpeg?q=70,lg,1.0,120.0, Tizen,40.0,flipkart,,
420,CloudWalker 139 cm (55 inch) Ultra HD (4K) Curved LED Smart TV,3.7,84500,https://rukminim1.flixcart.com/image/312/312/j6gs6fk0/television/n/y/x/cloudwalker-cloud-tv-55su-c-original-imaewx7zd24ew4cb.jpeg?q=70,cloudwalker,1.0,60.0, WebOS,20.0,flipkart,,
421,SAMSUNG 108 cm (43 inch) QLED Ultra HD (4K) Smart TV,4.1,62900,https://rukminim1.flixcart.com/image/312/312/kfbfr0w0/television/s/g/n/samsung-qa43q60takxxl-original-imafvs8yhmcjzpkz.jpeg?q=70,samsung,1.0,60.0, Tizen,8.0,flipkart,,
422,SAMSUNG The Frame 2021 Series 138 cm (55 inch) QLED Ultra HD (4K) Smart TV,4.3,93990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
423,ONIDA 80 cm (31.5 inch) HD Ready LED Smart TV,4.1,24990,https://rukminim1.flixcart.com/image/312/312/television/z/c/n/onida-leo32hin-original-imaejpk7psfukgtg.jpeg?q=70,onida,1.0,120.0, Tizen,40.0,flipkart,,
424,SAMSUNG Q Series 163 cm (65 inch) QLED Ultra HD (4K) Smart TV,4.8,440900,https://rukminim1.flixcart.com/image/312/312/j4fwpzk0/television/g/g/p/samsung-65q7f-original-imaevcq2f9zrqwgj.jpeg?q=70,samsung,1.0,60.0, Tizen,40.0,flipkart,,
425,SAMSUNG 147 cm (58 inch) Ultra HD (4K) LED Smart TV,4.8,64990,https://rukminim1.flixcart.com/image/312/312/k41mp3k0/television/v/g/k/samsung-ua58ru7100kxxl-original-imafnfa8vfsjggzx.jpeg?q=70,samsung,1.0,200.0, Tizen,20.0,flipkart,,
426,SAMSUNG The Frame 2021 Series 125 cm (50 inch) QLED Ultra HD (4K) Smart TV,4.3,77990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
427,LG 164 cm (65 inch) OLED Ultra HD (4K) Smart TV,4.8,249999,https://rukminim1.flixcart.com/image/312/312/jlsc58w0/television/t/u/j/lg-oled65c8pta-original-imaf8u8qghr8wh7y.jpeg?q=70,lg,1.0,60.0, WebOS,20.0,flipkart,,
428,Lloyd Clara 126 cm (50 inch) Ultra HD (4K) LED Smart TV,4.3,44999,https://rukminim1.flixcart.com/image/312/312/jwpa8i80/television/b/b/m/lloyd-l50u1w0iv-original-imafhcffkqz6gpts.jpeg?q=70,lloyd,1.0,120.0, Linux based,40.0,flipkart,,
429,NOBLE 80 cm (32 inch) HD Ready LED TV,4.0,16999,https://rukminim1.flixcart.com/image/312/312/television/g/j/t/noble-32ms32p01-original-imaecqsgm793scq5.jpeg?q=70,noble,1.0,50.0, Linux based,30.0,flipkart,,
430,NOBLE 80 cm (32 inch) HD Ready LED TV,4.0,16999,https://rukminim1.flixcart.com/image/312/312/television/g/j/t/noble-32ms32p01-original-imaecqsgm793scq5.jpeg?q=70,noble,0.0,60.0, Tizen,10.0,flipkart,,
431,SAMSUNG 6 163 cm (65 inch) QLED Ultra HD (4K) Smart TV,4.7,172500,https://rukminim1.flixcart.com/image/312/312/kqse07k0/television/c/0/r/qa65q60aaklxl-samsung-original-imag4qf6mvjszgkd.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
432,SONY Bravia A8F 138.8 cm (55 inch) OLED Ultra HD (4K) Smart Android TV,4.7,164999,https://rukminim1.flixcart.com/image/312/312/k2w6xe80/television/f/n/t/sony-kd-55a8f-original-imafm59fmmzpzwjm.jpeg?q=70,sony,1.0,60.0, Android,20.0,flipkart,,
433,Intex 109 cm (43 inch) Full HD LED TV,4.2,35999,https://rukminim1.flixcart.com/image/312/312/television/3/j/g/intex-4310-fhd-original-imaekbykv6v6c8su.jpeg?q=70,intex,1.0,100.0, WebOS,50.0,flipkart,,
434,LG 139.7 cm (55 inch) Ultra HD (4K) LED Smart TV,4.7,69990,https://rukminim1.flixcart.com/image/312/312/kg9qbgw0/television/t/6/b/lg-55un8000pta-original-imafwjxnkrgpppng.jpeg?q=70,lg,1.0,60.0, WebOS,20.0,flipkart,,
435,SAMSUNG Series 5 138 cm (55 inch) Full HD LED Smart TV,4.0,118900,https://rukminim1.flixcart.com/image/312/312/j4sronk0/television/2/b/d/samsung-32m5570-original-imaevmgh3ttm7jxz.jpeg?q=70,samsung,0.0,50.0, Tizen,20.0,flipkart,,
436,Panasonic 139 cm (55 inch) Ultra HD (4K) LED Smart TV,2.8,176900,https://rukminim1.flixcart.com/image/312/312/j6dxaq80/television/u/f/e/panasonic-th-55ex600d-original-imaewv9zksmgjsxs.jpeg?q=70,panasonic,1.0,120.0, Android Based,20.0,flipkart,,
437,Micromax Smart LED TV 98 cm (38.5 inch) HD Ready LED Smart TV,2.8,19999,https://rukminim1.flixcart.com/image/312/312/kshtxu80/television/e/o/z/40v1107hd-micromax-original-imag6ft4ywqucnrz.jpeg?q=70,micromax,0.0,60.0, Android Based,20.0,flipkart,,
438,Panasonic 139 cm (55 inch) Full HD LED Smart TV,4.2,77999,https://rukminim1.flixcart.com/image/312/312/j6dxaq80/television/x/j/4/panasonic-th-55es500d-original-imaewv9zwvmqmdsw.jpeg?q=70,panasonic,0.0,60.0, Android Based,20.0,flipkart,,
439,SONY Bravia X8000G 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV,4.4,55990,https://rukminim1.flixcart.com/image/312/312/jwaztzk0/television/z/z/f/sony-kd-43x8000g-kd-43x8000g-original-imafhyksxgxvpwhe.jpeg?q=70,sony,1.0,60.0, Android,20.0,flipkart,,
440,SAMSUNG 6 108 cm (43 inch) QLED Ultra HD (4K) Smart TV,4.3,64900,https://rukminim1.flixcart.com/image/312/312/kqse07k0/television/h/p/v/qa43q60aaklxl-samsung-original-imag4qffe4scfyge.jpeg?q=70,samsung,1.0,50.0, Tizen,20.0,flipkart,,
441,LG Nanocell 164 cm (65 inch) Ultra HD (4K) LED Smart TV,4.3,119990,https://rukminim1.flixcart.com/image/312/312/kg9qbgw0/television/q/v/6/lg-65nano80tna-original-imafwjxjjjafzzye.jpeg?q=70,lg,1.0,60.0, WebOS,20.0,flipkart,,
442,SAMSUNG The Frame 2021 Series 163 cm (65 inch) QLED Ultra HD (4K) Smart TV,4.3,129990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,50.0, Tizen,20.0,flipkart,,
443,SAMSUNG Series 8 138 cm (55 inch) Ultra HD (4K) LED Smart TV,5.0,154900,https://rukminim1.flixcart.com/image/312/312/jialea80/television/q/c/k/samsung-75nu8000-original-imaf64ffsapydczh.jpeg?q=70,samsung,1.0,120.0, Tizen,40.0,flipkart,,
444,Panasonic 139 cm (55 inch) Full HD LED Smart TV,4.2,77999,https://rukminim1.flixcart.com/image/312/312/j6dxaq80/television/x/j/4/panasonic-th-55es500d-original-imaewv9zwvmqmdsw.jpeg?q=70,panasonic,1.0,200.0, Android Based,40.0,flipkart,,
445,SAMSUNG Q Series 163 cm (65 inch) QLED Ultra HD (4K) Smart TV,4.3,258999,https://rukminim1.flixcart.com/image/312/312/jialea80/television/y/s/t/samsung-65q8cn-original-imaf64eyjppge4er.jpeg?q=70,samsung,0.0,60.0, Tizen,20.0,flipkart,,
446,SAMSUNG The Frame 2021 Series 108 cm (43 inch) QLED Ultra HD (4K) Smart TV,4.3,63990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,200.0, Tizen,40.0,flipkart,,
447,SAMSUNG The Frame 2021 Series 108 cm (43 inch) QLED Ultra HD (4K) Smart TV,4.3,63990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
448,iFFALCON by TCL 189.3 cm (75 inch) Ultra HD (4K) LED Smart Android TV with Harman Kardon Speakers and ...,4.2,149999,https://rukminim1.flixcart.com/image/312/312/k2w6xe80/television/d/z/8/iffalcon-75h2a-original-imafm59fmvhrbexk.jpeg?q=70,iffalcon,1.0,120.0, Android,30.0,flipkart,,
449,Micromax 127 cm (50 inch) Full HD LED TV,4.0,64990,https://rukminim1.flixcart.com/image/312/312/television/n/y/f/micromax-50c5220mhd-original-imaejj7rajfayqf6.jpeg?q=70,micromax,0.0,60.0, Linux based,16.0,flipkart,,
450,SAMSUNG The Frame 2021 Series 138 cm (55 inch) QLED Ultra HD (4K) Smart TV,4.3,93990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,50.0, Linux based,30.0,flipkart,,
451,SAMSUNG The Frame 2021 Series 138 cm (55 inch) QLED Ultra HD (4K) Smart TV,4.3,93990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,120.0, Tizen,40.0,flipkart,,
452,LG 123 cm (49 inch) Full HD LED Smart TV,4.5,67990,https://rukminim1.flixcart.com/image/312/312/jjg15zk0/television/m/4/h/lg-43lk5760pta-original-imaf6st4ya4hpnar.jpeg?q=70,lg,0.0,50.0, WebOS,20.0,flipkart,,
453,LG 139 cm (55 inch) OLED Ultra HD (4K) Smart TV,4.6,156999,https://rukminim1.flixcart.com/image/312/312/jlsc58w0/television/s/r/r/lg-oled55c8pta-original-imaf8u8qcndhfprj.jpeg?q=70,lg,1.0,120.0, WebOS,40.0,flipkart,,
454,Panasonic 123 cm (49 inch) Ultra HD (4K) LED TV,3.3,134900,https://rukminim1.flixcart.com/image/312/312/television/3/d/4/panasonic-49cx400dx-original-imaeennztbbxemms.jpeg?q=70,panasonic,1.0,100.0, Tizen,16.0,flipkart,,
455,SAMSUNG The Frame 2021 Series 125 cm (50 inch) QLED Ultra HD (4K) Smart TV,4.3,77990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
456,LG 139 cm (55 inch) Full HD LED Smart TV,4.1,103900,https://rukminim1.flixcart.com/image/312/312/television/z/h/z/lg-49lh600t-original-imaejnzcgev9ghzu.jpeg?q=70,lg,0.0,100.0, WebOS,20.0,flipkart,,
457,SAMSUNG 123 cm (49 inch) Full HD LED TV,4.3,69500,https://rukminim1.flixcart.com/image/312/312/television/k/f/7/samsung-49k5100-original-imaempph6gxghzyz.jpeg?q=70,samsung,0.0,100.0, Linux,20.0,flipkart,,
458,MarQ by Flipkart Dolby 65 inch(165 cm) Ultra HD (4K) Smart LED TV,4.3,64999,https://rukminim1.flixcart.com/image/312/312/jrjizrk0/television/a/k/j/marq-by-flipkart-65hsuhd-original-imafdb583xkaq3av.jpeg?q=70,marq,1.0,60.0, Linux,30.0,flipkart,,
